,Unnamed: 0.1,Unnamed: 0,Evaluation,Method,Model,MAE,RMSE,Y_hat,Y_true,n_samples
163,9,0,12048_x_S.au,random,LGBMRegressor,0.2296609537798318,0.2669249264916035,"[0.9112488  0.92131458 0.87800694 0.81175565 0.68473061 0.70418641
 0.58460317 0.6391905  0.6356559 ]","[[0.87807663]
 [0.97761851]
 [0.97039675]
 [0.99423697]
 [0.99712035]
 [0.95483735]
 [0.99956886]
 [0.99979911]
 [0.99964225]]",9
164,10,0,12701_x_E.ce,random,LGBMRegressor,0.1688835905323501,0.2001320138130074,"[0.96167977 0.84216171 0.37722258 0.8823793  0.82138907 0.8620854
 0.8955889  0.74337038 0.8892176 ]","[[0.6237963 ]
 [0.7171057 ]
 [0.71631353]
 [0.98035326]
 [0.97802315]
 [0.95543542]
 [0.88223754]
 [0.98904369]
 [0.77827844]]",9
165,11,0,12701_x_E.co,random,LGBMRegressor,0.4015862008516927,0.4623677507610835,"[0.81139284 0.34265102 0.61637252 0.77853951 0.66828979 0.56319582
 0.64803005 0.9740133  0.86837045]","[[0.387086  ]
 [0.45942264]
 [0.41486875]
 [0.98374083]
 [0.94373648]
 [0.97803453]
 [0.2366919 ]
 [0.13633384]
 [0.14118121]]",9
166,0,0,12701_x_S.en,random,LGBMRegressor,0.2124271890240414,0.2544907992369831,"[0.25072265 0.25638399 0.26303402 0.87809692 0.80577026 0.96471694
 0.25559643 0.30783979 0.44029075]","[[0.6086484 ]
 [0.34434409]
 [0.49806811]
 [0.44320745]
 [0.74930756]
 [0.85228033]
 [0.41485215]
 [0.70306232]
 [0.51294848]]",9
167,1,0,12701_x_S.au,random,LGBMRegressor,0.2380763203035537,0.2739713996579956,"[0.98442647 1.00802232 0.93330549 0.89421763 0.81319888 0.88079776
 0.44144706 0.75171315 0.8279243 ]","[[0.83122257]
 [0.9301025 ]
 [0.95467772]
 [0.49375238]
 [0.52558133]
 [0.41582979]
 [0.6426263 ]
 [0.51653222]
 [0.52714431]]",9
168,2,0,12832_x_E.ce,random,LGBMRegressor,0.1158707972447293,0.1298788065050895,"[0.80777927 0.83836836 0.79691371 1.01258416 1.06943926 0.85385685
 0.78401882 0.84158407 0.91081697]","[[0.7222509 ]
 [0.67187312]
 [0.58272752]
 [0.97864799]
 [0.97984867]
 [0.96789032]
 [0.90344707]
 [0.87950239]
 [0.72909638]]",9
169,3,0,12832_x_E.co,random,LGBMRegressor,0.1814318123878446,0.2619206811656179,"[0.86614271 0.87542092 0.84151322 0.90497457 0.92918151 0.89306906
 0.85587266 0.82594737 1.01255449]","[[0.36435971]
 [0.48896226]
 [0.40495385]
 [0.91172188]
 [0.90996342]
 [0.83633123]
 [0.78374765]
 [0.7999228 ]
 [0.88532199]]",9
170,4,0,12832_x_S.en,random,LGBMRegressor,0.3290309002033282,0.4204837605963176,"[0.45911581 0.31725147 0.47887146 0.96714341 0.98031056 0.92522587
 0.710095   0.60833192 0.48331164]","[[0.28210822]
 [0.19281484]
 [0.4720613 ]
 [0.59612413]
 [0.29399397]
 [0.12482699]
 [0.74858424]
 [0.92665552]
 [0.92178779]]",9
171,5,0,12832_x_S.au,random,LGBMRegressor,0.0694274266659572,0.091436563814481,"[0.90500697 0.94735085 0.94284818 0.9122492  0.82159525 0.80451092
 0.73749868 0.77995936 0.73628699]","[[0.73621571]
 [0.96880127]
 [0.93240842]
 [0.82572448]
 [0.82187581]
 [0.79394483]
 [0.66850347]
 [0.89157433]
 [0.88247085]]",9
172,6,0,B1_x_E.ce,random,LGBMRegressor,0.103225241879876,0.1422718538088989,"[0.77535172 0.56285767 0.56285767 1.00772676 0.8941932  0.93100984
 0.74321146 0.83625227 0.79023125]","[[0.42509385]
 [0.66837588]
 [0.62955949]
 [0.93159431]
 [0.975999  ]
 [0.94159384]
 [0.91341457]
 [0.87453569]
 [0.81977173]]",9
173,7,0,B1_x_E.co,random,LGBMRegressor,0.1191069537091006,0.1358641556029752,"[0.51851484 0.60763864 0.42475043 0.86405572 0.76058786 0.8072196
 0.61015126 0.61015126 0.67916744]","[[0.39617026]
 [0.39834738]
 [0.40097912]
 [0.85113901]
 [0.87697482]
 [0.88667544]
 [0.76946686]
 [0.76610499]
 [0.87169404]]",9
174,8,0,B1_x_S.en,random,LGBMRegressor,0.258802483434923,0.2973108478908438,"[0.43095404 0.33067356 0.33067356 0.93881628 0.95307964 0.95307964
 0.6320338  0.62334997 0.60228649]","[[0.36505974]
 [0.31869931]
 [0.45865587]
 [0.4860882 ]
 [0.5320514 ]
 [0.60237077]
 [0.92409418]
 [0.93025802]
 [0.90222436]]",9
175,9,0,B1_x_S.au,random,LGBMRegressor,0.1262716132327677,0.1799217632303843,"[0.88026936 0.94862315 0.940041   0.77300578 0.86363814 0.79128858
 0.55001775 0.50452394 0.74640935]","[[0.73315454]
 [0.94713401]
 [0.96636701]
 [0.64880035]
 [0.74374471]
 [0.77934613]
 [0.64199834]
 [0.95690239]
 [0.90752355]]",9
176,10,0,B8_x_E.ce,random,LGBMRegressor,0.1820507858251095,0.2136903420371135,"[0.68068319 0.60663872 0.83482227 1.01409027 0.87522665 1.01012947
 0.61968412 0.59537083 0.81614289]","[[0.95596408]
 [0.98038748]
 [0.99237241]
 [0.94858407]
 [0.97170611]
 [0.96583419]
 [0.88575371]
 [0.87437664]
 [0.89666384]]",9
177,11,0,B8_x_E.co,random,LGBMRegressor,0.1688326598074153,0.1849372033469729,"[0.61524977 0.56370273 0.58519254 0.90798667 0.63469874 0.82354867
 0.78645681 0.73029396 0.69245691]","[[0.36988945]
 [0.40134686]
 [0.39904629]
 [0.89959978]
 [0.92568436]
 [0.95888681]
 [0.91346479]
 [0.88777914]
 [0.89888459]]",9
178,0,0,B8_x_S.en,random,LGBMRegressor,0.2873611373281599,0.3122348088301453,"[0.40287882 0.38107154 0.52937926 0.85871772 0.91971388 0.91643845
 0.52336128 0.54462452 0.52711327]","[[0.37063027]
 [0.        ]
 [0.40655816]
 [0.48206093]
 [0.48993262]
 [0.62812498]
 [0.81122728]
 [0.89745489]
 [0.84177442]]",9
179,1,0,B8_x_S.au,random,LGBMRegressor,0.2154543516696035,0.2629531921177609,"[0.9179825  0.90729538 0.87259599 0.84930827 0.66107275 0.9216421
 0.66250073 0.49904104 0.68444544]","[[0.84691344]
 [0.97948001]
 [0.96152962]
 [0.99227679]
 [0.99963227]
 [0.99374073]
 [0.99974418]
 [0.99974191]
 [0.99977629]]",9
180,2,0,B18_x_E.ce,random,LGBMRegressor,0.0916257598080289,0.1239754039011966,"[0.45590142 0.69624509 0.45590142 0.71525028 0.93795308 0.86198779
 0.82019742 0.80829116 0.62898643]","[[0.61278239]
 [0.69253696]
 [0.65450303]
 [0.9558245 ]
 [0.95602172]
 [0.94370372]
 [0.91126658]
 [0.80723995]
 [0.66194838]]",9
181,3,0,B18_x_E.co,random,LGBMRegressor,0.3194625131035579,0.3674229563550162,"[0.64378771 0.75012121 0.75844266 0.91273146 0.90549234 0.64660329
 0.68927339 0.79278547 0.84401454]","[[0.34547948]
 [0.42659821]
 [0.37835684]
 [0.8771814 ]
 [0.92257636]
 [0.97619101]
 [0.31875414]
 [0.26119551]
 [0.25509998]]",9
182,4,0,B18_x_S.en,random,LGBMRegressor,0.1376320497248463,0.158774163627881,"[0.36576513 0.37593564 0.37593564 0.83241974 0.83925149 0.91754749
 0.5436946  0.59703639 0.63419086]","[[0.41617595]
 [0.25336463]
 [0.4818378 ]
 [0.69275667]
 [0.73602587]
 [0.69907302]
 [0.22560538]
 [0.5440515 ]
 [0.50682367]]",9
183,5,0,B18_x_S.au,random,LGBMRegressor,0.1676700927559621,0.1979904973304623,"[0.7571209  0.80445243 0.87005783 0.81356054 0.79162058 0.73943607
 0.68946173 0.52137198 0.75084112]","[[0.79373901]
 [0.92711809]
 [0.94505321]
 [0.53805488]
 [0.47939064]
 [0.43784688]
 [0.58194566]
 [0.47260031]
 [0.52170195]]",9
184,6,0,C5_x_E.ce,random,LGBMRegressor,0.0996313785972564,0.1234457079318188,"[0.7078326  0.54986265 0.69554913 0.78390639 0.8263973  0.79496672
 0.48489923 0.68072687 0.62630288]","[[0.61741846]
 [0.51342435]
 [0.64749359]
 [0.98924821]
 [0.95391228]
 [0.76820081]
 [0.72771808]
 [0.6286392 ]
 [0.55905769]]",9
185,7,0,C5_x_E.co,random,LGBMRegressor,0.2100253908029579,0.2496618608275483,"[0.33530375 0.58547435 0.58128169 0.86292251 0.91050984 0.64481041
 0.64915194 0.68874351 0.68874351]","[[0.41602359]
 [0.62896479]
 [0.37594786]
 [0.96163689]
 [0.82640239]
 [0.91115366]
 [0.23801143]
 [0.27393508]
 [0.40317314]]",9
186,8,0,C5_x_S.en,random,LGBMRegressor,0.1391315927470696,0.1780000556411601,"[0.40300908 0.33140159 0.35975857 0.79910603 0.86422138 0.79378184
 0.51432772 0.58049278 0.47207312]","[[0.49960014]
 [0.32949037]
 [0.63221188]
 [0.70729514]
 [0.71327998]
 [0.49779871]
 [0.23039224]
 [0.53639065]
 [0.45761743]]",9
187,9,0,C5_x_S.au,random,LGBMRegressor,0.0904025617494563,0.1058136471847898,"[0.84367494 0.91885413 0.84156368 0.85118874 0.79301428 0.7965098
 0.71585338 0.52122179 0.37777622]","[[0.92403973]
 [0.91356809]
 [0.98145982]
 [0.72826511]
 [0.75197758]
 [0.73515292]
 [0.64398475]
 [0.4335643 ]
 [0.58100896]]",9
188,0,0,1167,combinatoric,LGBMRegressor,0.2354052699205365,0.3045410658659119,[0.51190336 0.51190336 0.51190336 ... 0.74313212 0.74313212 0.74313212],"[[0.72831622]
 [0.71985186]
 [0.47114438]
 ...
 [0.45989622]
 [0.43331883]
 [0.50304679]]",5112
189,1,0,1202,combinatoric,LGBMRegressor,0.1420442838408805,0.2004410603279494,[0.47226426 0.47226426 0.47226426 ... 0.64964302 0.64361584 0.64361584],"[[0.59650097]
 [0.6126219 ]
 [0.59650097]
 ...
 [0.57514431]
 [0.57514431]
 [0.57514431]]",5112
190,2,0,1218,combinatoric,LGBMRegressor,0.1320018589716999,0.1854809986070042,[0.6400666  0.6400666  0.6400666  ... 0.53846905 0.53846905 0.53846905],"[[0.71403127]
 [0.40903003]
 [0.71403127]
 ...
 [0.74007091]
 [0.55605146]
 [0.68774913]]",5112
191,3,0,1219,combinatoric,LGBMRegressor,0.1112779393188628,0.1695080948858595,[0.52199759 0.52199759 0.52199759 ... 0.59377017 0.59230132 0.59230132],"[[0.56188405]
 [0.21703461]
 [0.56188405]
 ...
 [0.57982691]
 [0.57500456]
 [0.43863302]]",5112
192,4,0,1234,combinatoric,LGBMRegressor,0.2112243314563989,0.3125357140302757,[0.6188026  0.6188026  0.6188026  ... 0.48917189 0.48917189 0.48917189],"[[0.56621503]
 [0.69992615]
 [0.56621503]
 ...
 [0.57845471]
 [0.72096599]
 [0.72096599]]",5112
193,5,0,1273,combinatoric,LGBMRegressor,0.1421098793223672,0.2135731769941517,[0.58684308 0.58684308 0.58684308 ... 0.56981635 0.56981635 0.56981635],"[[0.58027284]
 [0.62997734]
 [0.62997734]
 ...
 [0.99994395]
 [1.        ]
 [1.        ]]",5112
194,6,0,1298,combinatoric,LGBMRegressor,0.1200259436034268,0.1620583152663201,[0.58870648 0.58870648 0.58870648 ... 0.49783198 0.49574707 0.49574707],"[[0.36149194]
 [0.43979194]
 [0.43979194]
 ...
 [0.43881792]
 [0.43881792]
 [0.4706547 ]]",5112
195,7,0,1339,combinatoric,LGBMRegressor,0.1776718466736407,0.2249505917563592,[0.62322404 0.62322404 0.62322404 ... 0.5212903  0.51967918 0.51967918],"[[0.58048175]
 [0.58666233]
 [0.58048175]
 ...
 [0.37047272]
 [0.37047272]
 [0.40574128]]",5112
196,8,0,11285,combinatoric,LGBMRegressor,0.0872976882170778,0.1075200409529804,[0.79140435 0.79140435 0.79140435 ... 0.87799793 0.87799793 0.87799793],"[[0.98451715]
 [0.98451715]
 [0.91348945]
 ...
 [0.99529203]
 [0.99529203]
 [0.99529203]]",7668
197,9,0,11457,combinatoric,LGBMRegressor,0.0946029174284209,0.1318624457137409,[0.88117738 0.88117738 0.88117738 ... 0.91480278 0.91480278 0.91480278],"[[0.78374516]
 [0.78374516]
 [0.78374516]
 ...
 [0.99892703]
 [0.99707015]
 [0.99892703]]",8094
198,10,0,12001,combinatoric,LGBMRegressor,0.1008701046738506,0.1375117638914837,[0.74138402 0.74138402 0.74138402 ... 0.83230169 0.83230169 0.83230169],"[[0.79475732]
 [0.79475732]
 [0.79475732]
 ...
 [0.89610277]
 [0.94533914]
 [0.94533914]]",8094
199,11,0,12048,combinatoric,LGBMRegressor,0.0933808216309989,0.127681122620236,[0.83875894 0.83875894 0.83875894 ... 0.71329465 0.72025306 0.71329465],"[[0.99176781]
 [0.99176781]
 [0.98205471]
 ...
 [0.99956886]
 [0.99956886]
 [0.99956886]]",7668
200,0,0,12701,combinatoric,LGBMRegressor,0.1947413554305959,0.2782339582976484,[0.7795477  0.7795477  0.7795477  ... 0.8610328  0.86176742 0.86176742],"[[0.7171057 ]
 [0.7171057 ]
 [0.7171057 ]
 ...
 [0.51653222]
 [0.52714431]
 [0.51653222]]",7668
201,1,0,12832,combinatoric,LGBMRegressor,0.1174802452965994,0.1661930148435978,[0.81840575 0.81840575 0.81840575 ... 0.98113307 0.97318292 0.97318292],"[[0.58272752]
 [0.67187312]
 [0.7222509 ]
 ...
 [0.66850347]
 [0.88247085]
 [0.66850347]]",7668
202,2,0,B1,combinatoric,LGBMRegressor,0.1060958201897235,0.151032729460582,[0.70966628 0.70966628 0.70966628 ... 0.73226907 0.7319725  0.7319725 ],"[[0.42509385]
 [0.42509385]
 [0.66837588]
 ...
 [0.64199834]
 [0.64199834]
 [0.64199834]]",6816
203,3,0,B8,combinatoric,LGBMRegressor,0.1603018805559994,0.2162318122417002,[0.60519922 0.60519922 0.60519922 ... 0.69797755 0.69797755 0.69797755],"[[0.98038748]
 [0.95596408]
 [0.98038748]
 ...
 [0.99977629]
 [0.99974418]
 [0.99977629]]",6816
204,4,0,B18,combinatoric,LGBMRegressor,0.1405504398257726,0.1975946990891054,[0.61794299 0.61794299 0.61794299 ... 0.63133126 0.63133126 0.62745961],"[[0.65450303]
 [0.65450303]
 [0.65450303]
 ...
 [0.47260031]
 [0.58194566]
 [0.58194566]]",6816
205,5,0,C5,combinatoric,LGBMRegressor,0.1188160536385187,0.162159161370403,[0.64599337 0.64599337 0.64599337 ... 0.65852975 0.65852975 0.65852975],"[[0.61741846]
 [0.51342435]
 [0.64749359]
 ...
 [0.64398475]
 [0.4335643 ]
 [0.64398475]]",6816
206,6,0,E.ce,combinatoric,LGBMRegressor,0.0975618450282791,0.1346552547773928,[0.92987065 0.92987065 0.92987065 ... 0.37453301 0.37453301 0.37453301],"[[0.98451715]
 [0.98451715]
 [0.91348945]
 ...
 [0.22604631]
 [0.26073352]
 [0.22604631]]",29160
207,7,0,E.co,combinatoric,LGBMRegressor,0.1807594108874384,0.246354693065,[0.96141817 0.96141817 0.96141817 ... 0.38823223 0.38823223 0.38823223],"[[0.32310936]
 [0.40226433]
 [0.32310936]
 ...
 [0.11560503]
 [0.17233788]
 [0.17233788]]",29160
208,8,0,S.en,combinatoric,LGBMRegressor,0.1872853168705084,0.2465739175962688,[0.43346126 0.42502581 0.43346126 ... 0.18722939 0.18722939 0.18722939],"[[0.29211455]
 [0.30351804]
 [0.30351804]
 ...
 [0.20434278]
 [0.20434278]
 [0.20434278]]",29160
209,9,0,S.au,combinatoric,LGBMRegressor,0.134416073411183,0.1852188267572985,[0.96063971 0.96063971 0.96063971 ... 0.45631641 0.46190369 0.46190369],"[[0.84723405]
 [0.84723405]
 [0.84723405]
 ...
 [0.37047272]
 [0.37047272]
 [0.40574128]]",27540
210,10,0,1167_x_E.ce,combinatoric,LGBMRegressor,0.1608278876126384,0.2034193556637883,[0.56566985 0.56566985 0.56566985 ... 0.68202808 0.68202808 0.68202808],"[[0.72831622]
 [0.71985186]
 [0.47114438]
 ...
 [0.93997339]
 [0.93346047]
 [0.93346047]]",1296
211,11,0,1167_x_E.co,combinatoric,LGBMRegressor,0.2593954294038269,0.318383922387577,[0.66490084 0.66490084 0.66490084 ... 0.59095487 0.59095487 0.59095487],"[[0.29228146]
 [0.29614315]
 [0.29228146]
 ...
 [0.99785545]
 [0.98518001]
 [0.98871093]]",1296
212,0,0,1167_x_S.en,combinatoric,LGBMRegressor,0.2630784023608449,0.3527189727948166,[0.39936656 0.39899535 0.39936656 ... 0.4927197  0.4927197  0.4927197 ],"[[0.72965397]
 [0.53297676]
 [0.72965397]
 ...
 [0.99904466]
 [0.99774927]
 [1.        ]]",1296
213,1,0,1167_x_S.au,combinatoric,LGBMRegressor,0.1945658863138044,0.2593044869529696,[0.93148293 0.93237983 0.93119212 ... 0.55753021 0.55016059 0.55016059],"[[0.93482886]
 [0.83673575]
 [0.6058648 ]
 ...
 [0.45989622]
 [0.43331883]
 [0.50304679]]",1224
214,2,0,1202_x_E.ce,combinatoric,LGBMRegressor,0.1312439179640671,0.1816973217576465,[0.5610027  0.5610027  0.5610027  ... 0.63924205 0.63924205 0.63924205],"[[0.59650097]
 [0.6126219 ]
 [0.59650097]
 ...
 [0.62507124]
 [0.62507124]
 [0.71542897]]",1296
215,3,0,1202_x_E.co,combinatoric,LGBMRegressor,0.1095211609432555,0.1361381137954112,[0.49330621 0.49330621 0.49330621 ... 0.62354398 0.62354398 0.62354398],"[[0.43239395]
 [0.43239395]
 [0.43239395]
 ...
 [0.39794357]
 [0.48052866]
 [0.38356225]]",1296
216,4,0,1202_x_S.en,combinatoric,LGBMRegressor,0.2637906632180822,0.3382977238728667,[0.32064108 0.31194431 0.31892813 ... 0.35069727 0.35069727 0.35069727],"[[0.30539326]
 [0.36968642]
 [0.06283783]
 ...
 [0.34203753]
 [0.77984246]
 [0.24694186]]",1296
217,5,0,1202_x_S.au,combinatoric,LGBMRegressor,0.2394828671015361,0.3167427813738111,[0.9173393  0.91884718 0.91841328 ... 0.55178609 0.55242178 0.55242178],"[[0.64477475]
 [0.64477475]
 [0.83061693]
 ...
 [0.57514431]
 [0.57514431]
 [0.57514431]]",1224
218,6,0,1218_x_E.ce,combinatoric,LGBMRegressor,0.1022607764914482,0.1369871991543269,[0.71770234 0.71770234 0.71770234 ... 0.41725384 0.41725384 0.41725384],"[[0.71403127]
 [0.40903003]
 [0.71403127]
 ...
 [0.70814178]
 [0.49685288]
 [0.70814178]]",1296
219,7,0,1218_x_E.co,combinatoric,LGBMRegressor,0.2471149747795324,0.3062689832366426,[0.63969128 0.63969128 0.63969128 ... 0.62583339 0.62583339 0.62583339],"[[0.39638506]
 [0.39638506]
 [0.31444566]
 ...
 [0.4988302 ]
 [0.21605889]
 [0.21605889]]",1296
220,8,0,1218_x_S.en,combinatoric,LGBMRegressor,0.2144558508659462,0.2632356193361532,[0.38200556 0.35136945 0.38200556 ... 0.34438302 0.34438302 0.34438302],"[[0.26105455]
 [0.39324875]
 [0.05213942]
 ...
 [0.43190293]
 [0.07405875]
 [0.07405875]]",1296
221,9,0,1218_x_S.au,combinatoric,LGBMRegressor,0.1118344132385035,0.1462179061203189,[0.9742827  0.97376607 0.97385653 ... 0.4635755  0.46738113 0.46724657],"[[0.94207013]
 [0.94207013]
 [0.9439279 ]
 ...
 [0.74007091]
 [0.55605146]
 [0.68774913]]",1224
222,10,0,1219_x_E.ce,combinatoric,LGBMRegressor,0.1336608260844833,0.1663999634096361,[0.53304831 0.53304831 0.53304831 ... 0.73043479 0.73043479 0.73043479],"[[0.56188405]
 [0.21703461]
 [0.56188405]
 ...
 [0.70538468]
 [0.70538468]
 [0.70538468]]",1296
223,11,0,1219_x_E.co,combinatoric,LGBMRegressor,0.1503239500828165,0.1995739702606449,[0.56338152 0.56338152 0.56338152 ... 0.7315123  0.7315123  0.7315123 ],"[[0.39525584]
 [0.43337528]
 [0.43337528]
 ...
 [0.40858063]
 [0.16723032]
 [0.40858063]]",1296
224,0,0,1219_x_S.en,combinatoric,LGBMRegressor,0.2320581618721002,0.3375115914955315,[0.39976815 0.39593996 0.41088044 ... 0.40695967 0.40695967 0.40695967],"[[0.20122971]
 [0.56709756]
 [0.20122971]
 ...
 [0.56174631]
 [0.56174631]
 [0.37172853]]",1296
225,1,0,1219_x_S.au,combinatoric,LGBMRegressor,0.0746283954922379,0.0933435337901897,[0.94125864 0.94079421 0.94089459 ... 0.50135403 0.51690068 0.51690068],"[[0.94551738]
 [0.92080653]
 [0.94551738]
 ...
 [0.57982691]
 [0.57500456]
 [0.43863302]]",1224
226,2,0,1234_x_E.ce,combinatoric,LGBMRegressor,0.135928816900064,0.1939103965838073,[0.69100997 0.69100997 0.69100997 ... 0.87757522 0.87757522 0.87757522],"[[0.56621503]
 [0.69992615]
 [0.56621503]
 ...
 [0.38589281]
 [0.38589281]
 [0.72069034]]",1296
227,3,0,1234_x_E.co,combinatoric,LGBMRegressor,0.2775902077907579,0.3677640862778787,[0.71083909 0.71083909 0.71083909 ... 0.88627772 0.88627772 0.88627772],"[[0.37533383]
 [0.42029501]
 [0.37533383]
 ...
 [0.23941059]
 [0.23941059]
 [0.20836221]]",1296
228,4,0,1234_x_S.en,combinatoric,LGBMRegressor,0.4038286362348017,0.4883328558520609,[0.37096943 0.34978539 0.36374581 ... 0.93564616 0.93564616 0.93564616],"[[0.27277721]
 [0.51424479]
 [0.27277721]
 ...
 [0.        ]
 [0.        ]
 [0.        ]]",1296
229,5,0,1234_x_S.au,combinatoric,LGBMRegressor,0.2008287320013661,0.2740203308323806,[0.94407511 0.94452384 0.94407511 ... 0.54958869 0.53853606 0.53853606],"[[0.80384281]
 [0.90118178]
 [0.9146671 ]
 ...
 [0.57845471]
 [0.72096599]
 [0.72096599]]",1224
230,6,0,1273_x_E.ce,combinatoric,LGBMRegressor,0.1252095367276988,0.1604318710178581,[0.56055189 0.56055189 0.56055189 ... 0.73392652 0.73392652 0.73392652],"[[0.58027284]
 [0.62997734]
 [0.62997734]
 ...
 [0.97210151]
 [0.88825073]
 [0.91438627]]",1296
231,7,0,1273_x_E.co,combinatoric,LGBMRegressor,0.1383650781531668,0.1717604786569424,[0.54516532 0.54516532 0.54516532 ... 0.66331045 0.66331045 0.66331045],"[[0.44415041]
 [0.44415041]
 [0.36530147]
 ...
 [0.76102029]
 [0.62563646]
 [0.76102029]]",1296
232,8,0,1273_x_S.en,combinatoric,LGBMRegressor,0.1554609379170952,0.2517938516877342,[0.37651143 0.36404862 0.37661584 ... 0.74494834 0.74494834 0.74494834],"[[0.50859862]
 [0.44532886]
 [0.45565884]
 ...
 [0.23763899]
 [0.94403186]
 [0.98775245]]",1296
233,9,0,1273_x_S.au,combinatoric,LGBMRegressor,0.2683602830482978,0.3213503980155797,[0.9659687  0.9659687  0.9659687  ... 0.56873566 0.56503983 0.56503983],"[[0.60095033]
 [0.93156845]
 [0.93156845]
 ...
 [0.99994395]
 [1.        ]
 [1.        ]]",1224
234,10,0,1298_x_E.ce,combinatoric,LGBMRegressor,0.1104616094957045,0.1317843552529735,[0.5795535 0.5795535 0.5795535 ... 0.5591689 0.5591689 0.5591689],"[[0.36149194]
 [0.43979194]
 [0.43979194]
 ...
 [0.69860234]
 [0.53338386]
 [0.72556523]]",1296
235,11,0,1298_x_E.co,combinatoric,LGBMRegressor,0.1928968563220487,0.2446361362257065,[0.60182021 0.60182021 0.60182021 ... 0.59970914 0.59970914 0.59970914],"[[0.51022149]
 [0.38337098]
 [0.51022149]
 ...
 [0.336191  ]
 [0.28267304]
 [0.336191  ]]",1296
236,0,0,1298_x_S.en,combinatoric,LGBMRegressor,0.181813420871276,0.2170000763621119,[0.36785072 0.34692862 0.36785072 ... 0.33329851 0.33329851 0.33329851],"[[0.31917066]
 [0.31917066]
 [0.52796393]
 ...
 [0.21471827]
 [0.21471827]
 [0.29892466]]",1296
237,1,0,1298_x_S.au,combinatoric,LGBMRegressor,0.0978415089692567,0.1322595796780029,[0.95700513 0.95726354 0.95740706 ... 0.42653368 0.42608214 0.42608214],"[[0.75748653]
 [0.75748653]
 [0.75748653]
 ...
 [0.43881792]
 [0.43881792]
 [0.4706547 ]]",1224
238,2,0,1339_x_E.ce,combinatoric,LGBMRegressor,0.1921468341404137,0.2641215334218787,[0.7238669  0.7238669  0.7238669  ... 0.64340293 0.64340293 0.64340293],"[[0.58048175]
 [0.58666233]
 [0.58048175]
 ...
 [0.22604631]
 [0.26073352]
 [0.22604631]]",1296
239,3,0,1339_x_E.co,combinatoric,LGBMRegressor,0.2645356242839699,0.3336965727660489,[0.58499941 0.58499941 0.58499941 ... 0.68615963 0.68615963 0.68615963],"[[0.31664838]
 [0.31664838]
 [0.39582572]
 ...
 [0.11560503]
 [0.17233788]
 [0.17233788]]",1296
240,4,0,1339_x_S.en,combinatoric,LGBMRegressor,0.1332950994658683,0.1748058702334702,[0.39861985 0.38956579 0.40666568 ... 0.43230189 0.43230189 0.43230189],"[[0.49677968]
 [0.49677968]
 [0.34892035]
 ...
 [0.20434278]
 [0.20434278]
 [0.20434278]]",1296
241,5,0,1339_x_S.au,combinatoric,LGBMRegressor,0.1288320413977399,0.1583919973415522,[0.91643154 0.92152505 0.92311301 ... 0.50384227 0.50557741 0.50557741],"[[0.91374737]
 [0.94219027]
 [0.65657944]
 ...
 [0.37047272]
 [0.37047272]
 [0.40574128]]",1224
242,6,0,11285_x_E.ce,combinatoric,LGBMRegressor,0.0869404308383708,0.1284067167599312,[0.83419835 0.83419835 0.83419835 ... 0.93494207 0.93494207 0.93494207],"[[0.98451715]
 [0.98451715]
 [0.91348945]
 ...
 [0.94066202]
 [0.94066202]
 [0.96621555]]",1944
243,7,0,11285_x_E.co,combinatoric,LGBMRegressor,0.1916899114157745,0.2779314737304366,[0.87038874 0.87038874 0.87038874 ... 0.93312915 0.93312915 0.93312915],"[[0.32310936]
 [0.40226433]
 [0.32310936]
 ...
 [0.81702822]
 [0.86183369]
 [0.81702822]]",1944
244,8,0,11285_x_S.en,combinatoric,LGBMRegressor,0.1728670302815252,0.2085033097329925,[0.45618606 0.45529908 0.45618606 ... 0.89163764 0.89163764 0.89163764],"[[0.29211455]
 [0.30351804]
 [0.30351804]
 ...
 [0.70396517]
 [0.70396517]
 [0.81070028]]",1944
